bin1_start	bin1_end	bin2_start	bin2_end
6164000	6165000	6195000	6196000
5216000	5217000	6195000	6196000
5249000	5250000	6195000	6196000
5714000	5715000	6198000	6199000
5716000	5717000	6198000	6199000
5228000	5229000	6198000	6199000
5620000	5621000	6198000	6199000
5621000	5622000	6198000	6199000
5823000	5824000	6198000	6199000
5656000	5657000	6198000	6199000
6142000	6143000	6198000	6199000
5619000	5620000	6198000	6199000
5208000	5209000	6198000	6199000
5715000	5716000	6198000	6199000
6165000	6166000	6198000	6199000
6156000	6157000	6198000	6199000
5811000	5812000	6198000	6199000
6152000	6153000	6198000	6199000
6179000	6180000	6198000	6199000
5824000	5825000	6198000	6199000
6181000	6182000	6199000	6200000
5245000	5246000	6199000	6200000
5257000	5258000	6199000	6200000
5221000	5222000	6201000	6202000
5238000	5239000	6201000	6202000
5223000	5224000	6201000	6202000
5250000	5251000	6201000	6202000
5217000	5218000	6201000	6202000
5243000	5244000	6201000	6202000
5248000	5249000	6201000	6202000
5247000	5248000	6201000	6202000
6180000	6181000	6201000	6202000
5202000	5203000	6201000	6202000
5220000	5221000	6201000	6202000
6181000	6182000	6201000	6202000
5245000	5246000	6201000	6202000
5249000	5250000	6202000	6203000
5204000	5205000	6202000	6203000
5221000	5222000	6202000	6203000
5238000	5239000	6202000	6203000
5223000	5224000	6202000	6203000
5250000	5251000	6202000	6203000
5217000	5218000	6202000	6203000
5243000	5244000	6202000	6203000
5248000	5249000	6202000	6203000
5247000	5248000	6202000	6203000
6201000	6202000	6202000	6203000
6180000	6181000	6202000	6203000
5220000	5221000	6202000	6203000
6173000	6174000	6203000	6204000
6160000	6161000	6203000	6204000
5236000	5237000	6203000	6204000
5233000	5234000	6203000	6204000
5235000	5236000	6203000	6204000
5657000	5658000	6203000	6204000
6154000	6155000	6203000	6204000
5219000	5220000	6203000	6204000
6146000	6147000	6203000	6204000
6192000	6193000	6203000	6204000
5714000	5715000	6203000	6204000
5716000	5717000	6203000	6204000
5228000	5229000	6203000	6204000
5620000	5621000	6203000	6204000
5621000	5622000	6203000	6204000
5823000	5824000	6203000	6204000
5656000	5657000	6203000	6204000
6179000	6180000	6204000	6205000
5824000	5825000	6204000	6205000
6195000	6196000	6204000	6205000
5225000	5226000	6204000	6205000
6189000	6190000	6204000	6205000
5218000	5219000	6204000	6205000
5261000	5262000	6204000	6205000
6150000	6151000	6204000	6205000
6190000	6191000	6204000	6205000
5244000	5245000	6204000	6205000
6164000	6165000	6204000	6205000
5216000	5217000	6204000	6205000
5249000	5250000	6204000	6205000
6180000	6181000	6207000	6208000
5220000	5221000	6207000	6208000
6181000	6182000	6207000	6208000
5245000	5246000	6207000	6208000
6199000	6200000	6207000	6208000
5257000	5258000	6208000	6209000
5238000	5239000	6209000	6210000
5223000	5224000	6209000	6210000
5250000	5251000	6209000	6210000
5217000	5218000	6209000	6210000
5243000	5244000	6209000	6210000
5248000	5249000	6209000	6210000
5247000	5248000	6209000	6210000
6202000	6203000	6209000	6210000
6201000	6202000	6209000	6210000
6180000	6181000	6209000	6210000
5220000	5221000	6209000	6210000
6181000	6182000	6209000	6210000
5245000	5246000	6209000	6210000
6207000	6208000	6209000	6210000
6202000	6203000	6213000	6214000
6201000	6202000	6213000	6214000
6180000	6181000	6213000	6214000
6209000	6210000	6213000	6214000
5220000	5221000	6213000	6214000
6181000	6182000	6213000	6214000
5245000	5246000	6213000	6214000
6207000	6208000	6213000	6214000
6199000	6200000	6213000	6214000
6181000	6182000	6214000	6215000
5245000	5246000	6214000	6215000
6207000	6208000	6214000	6215000
6199000	6200000	6214000	6215000
5257000	5258000	6214000	6215000
5223000	5224000	6215000	6216000
5250000	5251000	6215000	6216000
5217000	5218000	6215000	6216000
5243000	5244000	6215000	6216000
5248000	5249000	6215000	6216000
5247000	5248000	6215000	6216000
6202000	6203000	6215000	6216000
6201000	6202000	6215000	6216000
6180000	6181000	6215000	6216000
6209000	6210000	6215000	6216000
5220000	5221000	6215000	6216000
6213000	6214000	6215000	6216000
6181000	6182000	6215000	6216000
5245000	5246000	6215000	6216000
6207000	6208000	6215000	6216000
5715000	5716000	6216000	6217000
6165000	6166000	6216000	6217000
6156000	6157000	6216000	6217000
6198000	6199000	6216000	6217000
5811000	5812000	6216000	6217000
6152000	6153000	6216000	6217000
6179000	6180000	6216000	6217000
5824000	5825000	6216000	6217000
6195000	6196000	6216000	6217000
5225000	5226000	6216000	6217000
6189000	6190000	6216000	6217000
5218000	5219000	6216000	6217000
5261000	5262000	6216000	6217000
6204000	6205000	6216000	6217000
6150000	6151000	6216000	6217000
6190000	6191000	6216000	6217000
5244000	5245000	6216000	6217000
6164000	6165000	6216000	6217000
6142000	6143000	6217000	6218000
5619000	5620000	6217000	6218000
5715000	5716000	6217000	6218000
6165000	6166000	6217000	6218000
6156000	6157000	6217000	6218000
6198000	6199000	6217000	6218000
5811000	5812000	6217000	6218000
6152000	6153000	6217000	6218000
6216000	6217000	6217000	6218000
6179000	6180000	6217000	6218000
5824000	5825000	6217000	6218000
6195000	6196000	6217000	6218000
5225000	5226000	6217000	6218000
6189000	6190000	6217000	6218000
5218000	5219000	6217000	6218000
5261000	5262000	6217000	6218000
6204000	6205000	6217000	6218000
6150000	6151000	6217000	6218000
6190000	6191000	6217000	6218000
5619000	5620000	6218000	6219000
5715000	5716000	6218000	6219000
6165000	6166000	6218000	6219000
6156000	6157000	6218000	6219000
6198000	6199000	6218000	6219000
5811000	5812000	6218000	6219000
6152000	6153000	6218000	6219000
6217000	6218000	6218000	6219000
6216000	6217000	6218000	6219000
6179000	6180000	6218000	6219000
5824000	5825000	6218000	6219000
6195000	6196000	6218000	6219000
5225000	5226000	6218000	6219000
6189000	6190000	6218000	6219000
5261000	5262000	6218000	6219000
6204000	6205000	6218000	6219000
6150000	6151000	6218000	6219000
6190000	6191000	6218000	6219000
5244000	5245000	6218000	6219000
6164000	6165000	6218000	6219000
6173000	6174000	6224000	6225000
6160000	6161000	6224000	6225000
5236000	5237000	6224000	6225000
5233000	5234000	6224000	6225000
6203000	6204000	6224000	6225000
5235000	5236000	6224000	6225000
5657000	5658000	6224000	6225000
6154000	6155000	6224000	6225000
6173000	6174000	6226000	6227000
6224000	6225000	6226000	6227000
6160000	6161000	6226000	6227000
5236000	5237000	6226000	6227000
5233000	5234000	6226000	6227000
6203000	6204000	6226000	6227000
5235000	5236000	6226000	6227000
5657000	5658000	6226000	6227000
6154000	6155000	6226000	6227000
6146000	6147000	6226000	6227000
6192000	6193000	6226000	6227000
5714000	5715000	6226000	6227000
5716000	5717000	6226000	6227000
5228000	5229000	6226000	6227000
5620000	5621000	6226000	6227000
6198000	6199000	6229000	6230000
5811000	5812000	6229000	6230000
6152000	6153000	6229000	6230000
6217000	6218000	6229000	6230000
6218000	6219000	6229000	6230000
6216000	6217000	6229000	6230000
6179000	6180000	6229000	6230000
5824000	5825000	6229000	6230000
6195000	6196000	6229000	6230000
6189000	6190000	6229000	6230000
5261000	5262000	6229000	6230000
6204000	6205000	6229000	6230000
6150000	6151000	6229000	6230000
6190000	6191000	6229000	6230000
5244000	5245000	6229000	6230000
6164000	6165000	6229000	6230000
6152000	6153000	6232000	6233000
6217000	6218000	6232000	6233000
6218000	6219000	6232000	6233000
6216000	6217000	6232000	6233000
6179000	6180000	6232000	6233000
5824000	5825000	6232000	6233000
6229000	6230000	6232000	6233000
6195000	6196000	6232000	6233000
6189000	6190000	6232000	6233000
5261000	5262000	6232000	6233000
6204000	6205000	6232000	6233000
6150000	6151000	6232000	6233000
6190000	6191000	6232000	6233000
5244000	5245000	6232000	6233000
6164000	6165000	6232000	6233000
5249000	5250000	6232000	6233000
5238000	5239000	6233000	6234000
5250000	5251000	6233000	6234000
5243000	5244000	6233000	6234000
5248000	5249000	6233000	6234000
5247000	5248000	6233000	6234000
6202000	6203000	6233000	6234000
6201000	6202000	6233000	6234000
6180000	6181000	6233000	6234000
6209000	6210000	6233000	6234000
6215000	6216000	6233000	6234000
6213000	6214000	6233000	6234000
6181000	6182000	6233000	6234000
5245000	5246000	6233000	6234000
6207000	6208000	6233000	6234000
5620000	5621000	6234000	6235000
5621000	5622000	6234000	6235000
5823000	5824000	6234000	6235000
5656000	5657000	6234000	6235000
6142000	6143000	6234000	6235000
5619000	5620000	6234000	6235000
5715000	5716000	6234000	6235000
6165000	6166000	6234000	6235000
6156000	6157000	6234000	6235000
6198000	6199000	6234000	6235000
5811000	5812000	6234000	6235000
6152000	6153000	6234000	6235000
6217000	6218000	6234000	6235000
6218000	6219000	6234000	6235000
6216000	6217000	6234000	6235000
6179000	6180000	6234000	6235000
5824000	5825000	6234000	6235000
6229000	6230000	6234000	6235000
6195000	6196000	6234000	6235000
5243000	5244000	6239000	6240000
5248000	5249000	6239000	6240000
5247000	5248000	6239000	6240000
6202000	6203000	6239000	6240000
6201000	6202000	6239000	6240000
6180000	6181000	6239000	6240000
6233000	6234000	6239000	6240000
6209000	6210000	6239000	6240000
6215000	6216000	6239000	6240000
6213000	6214000	6239000	6240000
6181000	6182000	6239000	6240000
5245000	5246000	6239000	6240000
6207000	6208000	6239000	6240000
6207000	6208000	6240000	6241000
6199000	6200000	6240000	6241000
6214000	6215000	6240000	6241000
5257000	5258000	6240000	6241000
6208000	6209000	6240000	6241000
6233000	6234000	6241000	6242000
6209000	6210000	6241000	6242000
6215000	6216000	6241000	6242000
6239000	6240000	6241000	6242000
6213000	6214000	6241000	6242000
6181000	6182000	6241000	6242000
5245000	5246000	6241000	6242000
6207000	6208000	6241000	6242000
6199000	6200000	6241000	6242000
6214000	6215000	6241000	6242000
6240000	6241000	6241000	6242000
6201000	6202000	6242000	6243000
6180000	6181000	6242000	6243000
6233000	6234000	6242000	6243000
6209000	6210000	6242000	6243000
6215000	6216000	6242000	6243000
6239000	6240000	6242000	6243000
6213000	6214000	6242000	6243000
6181000	6182000	6242000	6243000
5245000	5246000	6242000	6243000
6207000	6208000	6242000	6243000
6241000	6242000	6242000	6243000
6199000	6200000	6242000	6243000
6214000	6215000	6242000	6243000
6208000	6209000	6243000	6244000
6154000	6155000	6248000	6249000
6146000	6147000	6248000	6249000
6192000	6193000	6248000	6249000
5714000	5715000	6248000	6249000
5716000	5717000	6248000	6249000
5620000	5621000	6248000	6249000
5621000	5622000	6248000	6249000
5823000	5824000	6248000	6249000
5656000	5657000	6248000	6249000
6142000	6143000	6248000	6249000
5619000	5620000	6248000	6249000
5715000	5716000	6248000	6249000
6165000	6166000	6248000	6249000
6156000	6157000	6248000	6249000
6198000	6199000	6248000	6249000
5811000	5812000	6248000	6249000
6234000	6235000	6248000	6249000
6152000	6153000	6248000	6249000
6217000	6218000	6248000	6249000
6202000	6203000	6249000	6250000
6201000	6202000	6249000	6250000
6180000	6181000	6249000	6250000
6233000	6234000	6249000	6250000
6209000	6210000	6249000	6250000
6215000	6216000	6249000	6250000
6239000	6240000	6249000	6250000
6213000	6214000	6249000	6250000
6181000	6182000	6249000	6250000
6242000	6243000	6249000	6250000
6207000	6208000	6249000	6250000
6241000	6242000	6249000	6250000
6217000	6218000	6256000	6257000
6218000	6219000	6256000	6257000
6216000	6217000	6256000	6257000
6179000	6180000	6256000	6257000
5824000	5825000	6256000	6257000
6229000	6230000	6256000	6257000
6195000	6196000	6256000	6257000
6232000	6233000	6256000	6257000
6189000	6190000	6256000	6257000
5261000	5262000	6256000	6257000
6204000	6205000	6256000	6257000
6150000	6151000	6256000	6257000
6190000	6191000	6256000	6257000
6164000	6165000	6256000	6257000
6202000	6203000	6257000	6258000
6201000	6202000	6257000	6258000
6180000	6181000	6257000	6258000
6233000	6234000	6257000	6258000
6209000	6210000	6257000	6258000
6215000	6216000	6257000	6258000
6239000	6240000	6257000	6258000
6249000	6250000	6257000	6258000
6213000	6214000	6257000	6258000
6181000	6182000	6257000	6258000
6242000	6243000	6257000	6258000
6207000	6208000	6257000	6258000
6241000	6242000	6257000	6258000
6146000	6147000	6258000	6259000
6192000	6193000	6258000	6259000
5714000	5715000	6258000	6259000
5716000	5717000	6258000	6259000
5620000	5621000	6258000	6259000
5621000	5622000	6258000	6259000
5823000	5824000	6258000	6259000
5656000	5657000	6258000	6259000
6142000	6143000	6258000	6259000
6248000	6249000	6258000	6259000
5619000	5620000	6258000	6259000
5715000	5716000	6258000	6259000
6165000	6166000	6258000	6259000
6156000	6157000	6258000	6259000
6198000	6199000	6258000	6259000
5811000	5812000	6258000	6259000
6234000	6235000	6258000	6259000
6152000	6153000	6258000	6259000
6217000	6218000	6258000	6259000
6218000	6219000	6258000	6259000
6216000	6217000	6258000	6259000
6179000	6180000	6258000	6259000
5824000	5825000	6258000	6259000
6229000	6230000	6258000	6259000
6202000	6203000	6260000	6261000
6201000	6202000	6260000	6261000
6180000	6181000	6260000	6261000
6233000	6234000	6260000	6261000
6209000	6210000	6260000	6261000
6215000	6216000	6260000	6261000
6239000	6240000	6260000	6261000
6249000	6250000	6260000	6261000
6257000	6258000	6260000	6261000
6213000	6214000	6260000	6261000
6181000	6182000	6260000	6261000
6242000	6243000	6260000	6261000
6202000	6203000	6261000	6262000
6260000	6261000	6261000	6262000
6201000	6202000	6261000	6262000
6180000	6181000	6261000	6262000
6233000	6234000	6261000	6262000
6209000	6210000	6261000	6262000
6215000	6216000	6261000	6262000
6239000	6240000	6261000	6262000
6249000	6250000	6261000	6262000
6257000	6258000	6261000	6262000
6213000	6214000	6261000	6262000
6181000	6182000	6261000	6262000
6180000	6181000	6263000	6264000
6233000	6234000	6263000	6264000
6209000	6210000	6263000	6264000
6215000	6216000	6263000	6264000
6239000	6240000	6263000	6264000
6249000	6250000	6263000	6264000
6257000	6258000	6263000	6264000
6213000	6214000	6263000	6264000
6181000	6182000	6263000	6264000
6242000	6243000	6263000	6264000
6207000	6208000	6263000	6264000
6241000	6242000	6263000	6264000
6199000	6200000	6263000	6264000
6214000	6215000	6263000	6264000
6240000	6241000	6263000	6264000
6202000	6203000	6264000	6265000
6261000	6262000	6264000	6265000
6260000	6261000	6264000	6265000
6201000	6202000	6264000	6265000
6180000	6181000	6264000	6265000
6233000	6234000	6264000	6265000
6209000	6210000	6264000	6265000
6215000	6216000	6264000	6265000
6239000	6240000	6264000	6265000
6249000	6250000	6264000	6265000
6257000	6258000	6264000	6265000
6213000	6214000	6264000	6265000
6181000	6182000	6264000	6265000
6242000	6243000	6264000	6265000
6203000	6204000	6274000	6275000
5657000	5658000	6274000	6275000
6154000	6155000	6274000	6275000
6146000	6147000	6274000	6275000
6192000	6193000	6274000	6275000
5714000	5715000	6274000	6275000
5716000	5717000	6274000	6275000
5620000	5621000	6274000	6275000
5621000	5622000	6274000	6275000
5823000	5824000	6274000	6275000
5656000	5657000	6274000	6275000
6142000	6143000	6274000	6275000
6248000	6249000	6274000	6275000
5619000	5620000	6274000	6275000
5715000	5716000	6274000	6275000
6165000	6166000	6274000	6275000
6156000	6157000	6274000	6275000
6258000	6259000	6274000	6275000
6198000	6199000	6274000	6275000
5811000	5812000	6274000	6275000
6234000	6235000	6274000	6275000
6198000	6199000	6278000	6279000
5811000	5812000	6278000	6279000
6234000	6235000	6278000	6279000
6152000	6153000	6278000	6279000
6217000	6218000	6278000	6279000
6218000	6219000	6278000	6279000
6216000	6217000	6278000	6279000
6179000	6180000	6278000	6279000
5824000	5825000	6278000	6279000
6229000	6230000	6278000	6279000
6195000	6196000	6278000	6279000
6232000	6233000	6278000	6279000
6189000	6190000	6278000	6279000
6204000	6205000	6278000	6279000
6256000	6257000	6278000	6279000
6150000	6151000	6278000	6279000
6190000	6191000	6278000	6279000
6164000	6165000	6278000	6279000
6189000	6190000	6279000	6280000
